272.905872669815,536.0581250462839,278.516614117026,526.3755651360165,300.5095811686313,539.119803532387,294.8988397214203,548.8023634426544,container,0
292.07264853041397,480.4515761666071,297.1340083150182,471.71709431551255,319.85600121396,484.88378045046113,314.79464142935575,493.61826230155566,container,0
282.6726085167597,520.0967608093347,285.14484677916903,514.995859792546,308.323219645541,526.2296516406989,305.8509813831316,531.3305526574876,container,0
261.2404801208777,579.0292606573365,261.35102987941974,574.2765649620109,283.817646600681,574.7991481890909,283.7070968421389,579.5518438844166,container,0
271.66031439817834,590.7962862766439,271.80898315981784,584.4047989247799,294.64311289259797,584.9359306635446,294.49444413095847,591.3274180154085,container,0
345.00228352219494,479.32022502946637,342.6051614761049,471.5026142215652,364.8598154574986,464.6786467719467,367.25693750358863,472.4962575798479,container,0
344.6935092226873,500.9364313027217,341.2687906765364,489.767572894332,366.05707938883546,482.1667144201495,369.48179793498633,493.3355728285392,container,0
344.4558932458182,529.8187856763261,340.4220276802729,516.1994231595281,365.22922825655587,508.8518757204451,369.26309382210115,522.4712382372431,container,0
343.6301081036179,540.4631608552749,341.29765024310666,532.5881861836378,364.32227077541484,525.7686141360865,366.65472863592606,533.6435888077235,container,0
343.09599168822496,557.1079997446487,340.847771286074,549.5174322909176,367.32355358337696,541.675674176451,369.5717739855279,549.2662416301822,container,0
346.6188163668845,593.5478890321365,343.2034117601645,579.7626908335047,367.1200080081903,573.8371428779681,370.53541261491034,587.6223410765998,container,0
346.30996872641407,605.6993337807577,343.99947478671015,596.3737572933079,367.17656251651084,590.6314291046154,369.48705645621476,599.9570055920652,container,0
343.97383490695927,573.1119239601138,342.58474014374764,568.8756924195188,364.4412206583022,561.7087747630914,365.83031542151383,565.9450063036863,container,0
365.0129404222671,356.12823361059486,385.56106698669566,354.3794311069073,387.5922214153775,378.2451438929121,367.0440948509489,379.99394639659965,container,0
420.50003583167745,408.19368720770365,431.3474585750056,408.37560251368274,430.93240823760993,433.1246275902661,420.0849854942818,432.942712284287,container,0
397.68328331188644,483.3868010849759,393.71156219683354,470.43403133941695,417.8654150818381,463.02771057577127,421.837136196891,475.9804803213302,container,0
396.5666420849279,440.67528291860685,395.0771134152274,436.1419258883064,416.8713095206393,428.98098980603766,418.36083819033973,433.5143468363381,container,0
396.4931757410176,462.7386896993293,394.76013772203004,457.86889959776363,416.3122791053661,450.1990247922957,418.04531712435363,455.0688148938614,container,0
398.8690315153271,454.70541574631335,397.11696060071927,449.7821437212813,418.85468345930377,442.0462250524193,420.6067543739116,446.96949707745136,container,0
399.6486608532739,414.77757428245997,397.77003963520383,409.9620723639078,419.08191879545666,401.6478926450397,420.9605400135267,406.46339456359186,container,0
400.6135906379975,559.1988516143589,397.00083377343316,501.322701027667,420.703322396618,499.8431394532944,424.3160792611823,557.7192900399863,container,0
403.99995403132493,589.5944532825124,400.76016029053034,577.3687146734329,424.7167892958928,571.0202608757645,427.9565830366874,583.245999484844,container,0
402.9733009950466,575.5842937216129,401.58420623183497,571.3480621810179,423.44068674638953,564.1811445245904,424.82978150960116,568.4173760651854,container,0
403.2830464389209,607.9544593026774,400.99163309461784,599.3075444574331,423.57994165059654,593.3216925580273,425.8713549948996,601.9686074032716,container,0
449.9241732589484,428.4706931294999,445.6570737578445,413.3695198005903,472.4806176016076,405.790060373127,476.7477171027115,420.89123370203663,container,0
450.94129822140775,443.65873868262486,449.07589797103697,437.05712733014695,473.99769105810043,430.01504069673024,475.8630913084712,436.61665204920814,container,0
452.49353876697535,521.1839254094951,447.5781311766401,502.6921748173761,474.66734834157614,495.49142099985943,479.5827559319114,513.9831715919785,container,0
452.18743580558504,499.57249671259376,448.34732995684845,485.12602848037716,472.6578923697726,478.6638862178304,476.49799821850917,493.110354450047,container,0
452.300417692792,482.86530898609254,444.75703622983565,454.48712750863575,474.1369947165884,446.6774574490002,481.68037617954474,475.055638926457,container,0
454.48045236401913,553.8148109464144,446.8038435587909,524.9354285532518,474.69812396717316,517.5206758524048,482.3747327724014,546.4000582455674,container,0
454.4786128492924,582.8003373733377,451.85501436894094,575.101219474482,476.40353273978303,566.7359162879711,479.0271312201345,574.4350341868268,container,0
456.597814727007,605.054037383067,451.7699242261412,590.8862832669904,474.54133613410744,583.1265577423201,479.36922663497324,597.2943118583967,container,0
454.89007841317226,566.6569232562468,453.6987276586992,563.0237386991746,475.4492769867168,555.8915567400453,476.64062774118986,559.5247412971175,container,0
510.2191682439915,449.0046893442908,504.6374997601212,429.2512846679691,530.8645631750086,421.84037117299977,536.4462316588788,441.59377584932145,container,0
509.7875568676531,486.0147140185598,504.24030389249367,463.4206921965638,531.993396003993,456.606791422355,537.5406489791525,479.200813244351,container,0
509.49382077353584,499.2155213110447,506.74204180286864,488.00749557452644,533.0810642214008,481.540775234735,535.8328431920679,492.7488009712533,container,0
509.7788630180264,514.8405080072397,506.82435264787335,505.4825031728483,530.4830562909754,498.01297451850996,533.4375666611284,507.3709793529014,container,0
510.93543015846524,526.608917477274,507.9809197883122,517.2509126428827,531.6396234314142,509.7813839885443,534.5941338015672,519.1393888229356,container,0
502.58391988191573,501.5017649135279,506.4023264602385,501.6995472397168,505.2182758912663,524.5589531772904,501.3998693129435,524.3611708511014,container,0
532.5065217444313,524.0436143449251,533.7061798325573,527.5242889218139,508.82016015633036,536.1015672988499,507.6205020682044,532.6208927219611,container,0
499.6562614846872,543.7175818377568,505.764682811758,543.740861620595,505.5757445737396,593.3166832954482,499.4673232466688,593.2934035126101,container,0
507.53778068617,557.9887554882882,503.5315108579,545.2994473715986,530.4966761991323,536.786002246974,534.5029460274022,549.4753103636637,container,0
510.30040328960746,574.5605236038895,505.7987108976513,560.3020327241684,528.2545378968648,553.212276423155,532.7562302888209,567.4707673028761,container,0
511.1284056296961,593.9200619579145,505.76992378156785,576.9478084345043,528.5010586047329,569.771131915427,533.8595404528611,586.7433854388372,container,0
509.5826963276212,603.5080163578193,507.7731927464268,598.4028764440727,530.5004286250893,590.3472667236902,532.3099322062837,595.4524066374368,container,0
485.17167401885064,393.61401884724444,486.66950516133664,389.34974321743556,507.4152539363019,396.6367085280541,505.9174227938159,400.900984157863,container,0
521.627734184252,405.8518445693194,522.8144960175506,402.0073132902047,546.616223213312,409.3546280476544,545.4294613800133,413.19915932676906,container,0
579.9934291567309,548.57082925946,582.0185694098943,421.81427314186004,606.4814954803584,422.205107808033,604.456355227195,548.961663925633,container,0
555.5407081719155,514.89671459399,557.1413611903316,414.70944912596485,580.3109283422951,415.0796202991567,578.710275323879,515.2668857671819,container,0
554.6421947861744,533.6859309799588,556.8068412768533,524.1317702693686,579.2335857057407,529.2129045621521,577.0689392150617,538.7670652727422,container,0
566.8031601564778,556.4370881082692,570.5694947826552,539.8135117121657,601.6819396405319,546.8625290584401,597.9156050143546,563.4861054545437,container,0
564.0057240929926,593.5880378385428,570.2451920424847,561.1513752654072,599.7808283889241,566.8328061443068,593.541360439432,599.2694687174425,container,0
547.5886454108453,565.4890055000482,565.3042349233541,564.1384692916013,567.1304128061855,588.0932640958589,549.4148232936767,589.4438003043058,container,0
577.2756056618628,620.1184206863808,577.0156180314412,609.1660520680269,602.6439939645352,608.5576849683997,602.9039815949567,619.5100535867535,container,0
551.2877947758388,619.023248297211,550.9742750579492,605.8157602567878,574.9534917836122,605.2465409442254,575.2670115015019,618.4540289846486,container,0
557.1800078581765,600.7106461590865,558.6452278028746,595.0437677363617,584.4124213662361,601.7060962903913,582.947201421538,607.3729747131162,container,0
393.2386661272914,433.2663371862166,390.3348424994464,423.7962465772265,417.43125922666985,415.4876444348403,420.3350828545149,424.95773504383044,container,0
387.82217486040156,365.3349764230035,389.0485430857812,361.59514307614313,411.0263245417676,368.8021093610411,409.799956316388,372.5419427079015,container,0
377.13020290418194,734.6836358849771,386.5902290032668,735.1593660291874,386.0820460962101,745.2647243344629,376.6220199971252,744.7889941902527,container,0
135.47225082518466,370.8534343352127,143.42385038370418,367.02374946460435,155.69042006709654,392.4929077307563,147.73882050857702,396.32259260136465,container,0
148.97591126421284,377.795878517724,157.21870260429463,373.82594856157186,169.87740141174837,400.10928707364934,161.63461007166657,404.0792170298015,container,0
164.7048355675189,388.63574598511195,172.68836161164919,384.7906845380028,185.75763999587377,411.9265120907437,177.7741139517435,415.7715735378529,container,0
551.2914041570624,844.9926271679702,557.0676632107,845.2151294068119,556.1210863572636,869.7886939160479,550.3448273036261,869.5661916772062,container,0
550.6211853845824,880.5310421390881,556.39744443822,880.7535443779298,555.4508675847836,905.3271088871658,549.6746085311461,905.1046066483241,container,0
732.762146437028,835.6989076954646,738.0943450658415,835.9043046698458,737.3456370882808,855.3411034024323,732.0134384594674,855.1357064280511,container,0
851.4742420448722,784.0428512383404,863.8612853489408,783.8705875465638,864.2591196488586,812.4778387328298,851.87207634479,812.6501024246064,container,0
896.207705801996,841.4272970173369,901.641381860229,841.6366029153014,901.0666157917977,856.5577907819192,895.6329397335647,856.3484848839546,container,0
947.2289464292439,940.0575863417538,947.1314463799696,934.8008642809991,958.8581494767361,934.5833610315318,958.9556495260105,939.8400830922865,container,0
966.2766475690088,936.640750855818,966.216973098131,927.8437865336127,983.2690623988009,927.7281131752692,983.3287368696787,936.5250774974745,container,0
