File,Confidence,X1,Y1,X2,Y2,X3,Y3,X4,Y4
OBJ00607,0.882727,128.0,336.0,147.0003199999996,336.0,147.0003200000014,359.00006399999995,128.0,359.00006399999995
OBJ00607,0.873315,376.0005119999994,375.0000639999963,376.0005119999994,359.9994880000006,394.9998080000039,359.9994880000006,394.9998079999966,375.0000639999963
OBJ00607,0.867435,45.802408659010126,534.6031593186947,57.29627556772372,500.10153853749273,95.39706965506227,512.7944337244585,83.90320274635334,547.2960545056574
OBJ00607,0.862871,309.4121367363817,416.35249958989675,288.7059177807529,411.17627615049736,296.35239418698836,380.5884129022904,317.0586131426189,385.76463634169744
OBJ00607,0.861346,238.39639432027246,192.80267242161534,215.897989053019,185.29808316039583,224.8043122061274,158.59734568295872,247.30271747338196,166.10193494417766
OBJ00607,0.856901,307.9997440000003,362.99980800000026,307.9997440000003,348.0002559999997,327.00006399999995,348.00025600000333,327.00006399999995,362.99980800000026
OBJ00607,0.854925,172.0002559999997,600.0005119999994,186.99980800000026,600.0005119999994,186.99980800000026,631.0000639999998,172.0002559999997,631.0000639999998
OBJ00607,0.853481,88.0,320.0,108.00025599999968,320.0,108.0002560000015,341.00019200000156,88.0,341.00019200000065
OBJ00607,0.851363,157.93365191002098,313.06389117229446,134.77914210103324,305.0096556023035,145.47765863958358,274.2533033723787,168.63216844857018,282.3075389423729
OBJ00607,0.849547,337.6999116788154,287.9000217582904,357.80009472183167,294.5995110462825,347.6007014502213,325.2003020729141,327.50051840720505,318.500812784922
OBJ00607,0.848863,265.2999485442107,55.0998574016772,243.10064078342327,47.70053016285074,254.00004352633078,15.000368636145232,276.19935128711904,22.399695874971954
OBJ00607,0.846577,61.73188601228492,432.6454074592849,40.70998760917871,425.3334631436129,50.86833957265408,396.1281199818062,71.89023797576029,403.4400642974782
OBJ00607,0.844309,108.00025600000149,350.99955200000056,108.00025600000149,339.9997440000003,122.99980800000024,339.9997440000003,122.99980800000024,350.99955199999874
OBJ00607,0.84405,224.80046592052184,232.59999743711322,204.7002828775067,225.90050814911785,212.49968640065345,202.50030080458316,232.59986944366693,209.19979009257793
OBJ00607,0.843242,131.9997440000003,592.0,147.9997440000003,592.0,147.9997440000003,638.9995519999969,131.9997440000003,638.9995520000006
OBJ00607,0.842509,508.453665442711,260.9793867137581,513.8552905877507,248.82503868514752,533.3399270954054,257.48438448090286,527.938301950366,269.6387325095136
